Customer ID,frequency,recency,T,monetary_value,predicted_clv,clv_segment
16860,2,210,298,546.75,1305.212467,High Value
16861,2,118,144,317.715,1593.310711,High Value
16862,3,154,337,165.5766667,749.7208142,Medium Value
16863,1,43,45,164.25,1636.3002,High Value
16864,1,164,234,297.53,752.0986984,Medium Value
16865,0,0,37,0,1139.992639,High Value
16867,0,0,325,0,313.511908,Low Value
16868,2,199,229,104.745,715.9894667,Medium Value
16870,0,0,105,0,702.6357111,Medium Value
16872,2,36,99,208.83,1620.367913,High Value
16873,5,239,304,1206.614,5523.524549,VIP
16874,0,0,15,0,1427.471798,High Value
16875,4,266,339,373.605,1530.084522,High Value
16876,0,0,39,0,1119.497022,High Value
16880,0,0,129,0,618.8426945,Low Value
16883,16,364,371,125.681875,1860.35482,VIP
16884,1,14,206,223.23,742.7290231,Medium Value
16885,0,0,21,0,1335.613165,High Value
16886,0,0,92,0,758.2483501,Medium Value
16887,1,338,374,246.02,483.3409586,Low Value
16888,2,301,337,118.53,547.7428855,Low Value
16889,2,168,201,297.615,1216.950805,High Value
16890,2,106,218,58.56,644.0522603,Medium Value
16891,6,364,371,154.8816667,1037.373793,Medium Value
16892,1,177,367,139.01,419.7293134,Low Value
16893,1,10,12,145.93,2212.875338,VIP
16894,1,33,171,17,611.6484412,Low Value
16895,3,227,301,250.63,1043.240388,Medium Value
16896,0,0,191,0,473.0946752,Low Value
16898,2,208,212,157.46,871.5648842,Medium Value
16899,1,19,33,159.05,1807.496473,VIP
16901,0,0,365,0,284.831839,Low Value
16903,1,35,51,246.99,1749.451788,High Value
16904,4,44,47,295.805,4438.541579,VIP
16905,9,358,365,189.08,1638.263108,High Value
16906,1,147,211,521.47,1040.881801,Medium Value
16907,4,161,162,155.4,1512.55195,High Value
16908,0,0,358,0,289.4658966,Low Value
16911,1,26,297,115.9,474.904249,Low Value
16912,3,309,366,507.0433333,1435.356089,High Value
16913,0,0,287,0,346.6735862,Low Value
16915,4,183,205,155.4375,1278.069592,High Value
16916,2,43,51,214.775,2286.509026,VIP
16917,0,0,268,0,366.0321037,Low Value
16918,8,314,372,240.3475,1763.349666,High Value
16919,11,109,113,215.6909091,5025.780413,VIP
16920,0,0,47,0,1044.390225,Medium Value
16921,1,158,236,113.47,575.1145989,Low Value
16922,0,0,208,0,444.3968755,Low Value
16923,11,302,313,507.8927273,5153.502114,VIP
16925,0,0,176,0,501.6802976,Low Value
16926,4,155,162,192.2625,1710.705756,High Value
16928,11,301,310,104.8572727,1412.210748,High Value
16931,2,28,33,206.225,2626.94703,VIP
16932,1,148,207,157.29,680.1502639,Medium Value
16933,5,341,366,407.446,1847.726168,VIP
16934,3,238,257,259.2866667,1208.751482,High Value
16935,2,40,57,133.425,1799.106583,VIP
16936,0,0,21,0,1335.613165,High Value
16937,0,0,135,0,600.9268333,Low Value
16938,4,279,296,859.245,3376.972936,VIP
16939,2,161,285,139.325,660.6342865,Medium Value
16940,4,281,367,680.2325,2312.002916,VIP
16941,0,0,247,0,390.1091711,Low Value
16943,1,85,260,241.38,642.2970677,Medium Value
16944,0,0,245,0,392.568467,Low Value
16945,9,337,366,432.7455556,3257.508945,VIP
16946,4,264,283,140.675,946.0222385,Medium Value
16947,2,184,282,20.2,463.4757726,Low Value
16948,3,227,292,107.6166667,703.410862,Medium Value
16950,7,317,320,315.8871429,2232.550968,VIP
16952,2,287,364,189.565,612.2706425,Low Value
16954,10,311,326,355.367,3314.737687,VIP
16955,3,309,313,160.1166667,793.415565,Medium Value
16958,0,0,71,0,869.4076233,Medium Value
16960,4,257,283,273.1,1416.39901,High Value
16961,1,144,168,398.34,1079.999607,High Value
16962,0,0,45,0,1062.205956,Medium Value
16964,0,0,369,0,282.249819,Low Value
16970,0,0,262,0,372.6025527,Low Value
16972,1,74,92,493.45,1745.719899,High Value
16973,0,0,22,0,1321.440692,High Value
16974,1,42,200,276.25,819.2422809,Medium Value
16975,2,82,141,305.56,1578.620152,High Value
16977,2,236,267,177.9,766.7175519,Medium Value
16978,0,0,302,0,332.7789821,Low Value
16979,2,67,86,351.045,2302.992817,VIP
16980,0,0,64,0,914.0758195,Medium Value
16983,4,77,82,402.3375,4306.384411,VIP
16984,6,238,278,742.745,4536.489774,VIP
16985,9,353,365,542.0988889,3999.411966,VIP
16986,3,228,309,141.2333333,753.8665159,Medium Value
16987,3,361,373,250.98,877.135012,Medium Value
16988,0,0,15,0,1427.471798,High Value
16990,0,0,58,0,956.1845126,Medium Value
16991,0,0,57,0,963.5827528,Medium Value
16992,7,279,302,535.33,3660.908286,VIP
16993,1,113,212,1231.15,1754.868543,High Value
16996,2,35,53,132.975,1854.005599,VIP
16998,0,0,80,0,818.0128667,Medium Value
17000,1,12,44,214.58,1772.941793,High Value
17001,6,248,260,345.665,2487.485949,VIP
17002,2,198,277,430.73,1182.517091,High Value
17003,2,176,214,342.9,1257.571441,High Value
17004,1,32,60,442.59,2055.656801,VIP
17005,1,118,224,288.61,768.0377706,Medium Value
17006,3,252,280,224.5766667,1037.873821,Medium Value
17007,0,0,73,0,857.4361183,Medium Value
17008,0,0,65,0,907.4156692,Medium Value
17009,0,0,187,0,480.3940679,Low Value
17011,1,4,287,68.28,446.3808229,Low Value
17012,0,0,361,0,287.461536,Low Value
17016,0,0,212,0,438.1433141,Low Value
17017,8,371,372,642.35625,4116.321516,VIP
17018,3,347,370,338.6666667,1068.004595,Medium Value
17019,6,369,373,420.455,2182.633024,VIP
17020,1,104,282,618.76,908.7598328,Medium Value
17021,5,147,225,176.098,1471.577633,High Value
17022,0,0,68,0,888.0051135,Medium Value
17023,2,280,333,328.915,867.8281949,Medium Value
17025,2,268,277,152.085,700.2105493,Medium Value
17026,1,48,53,33.15,1230.435454,High Value
17027,2,283,365,148.485,553.8547569,Low Value
17028,2,140,357,642.96,1251.967779,High Value
17029,4,281,299,287.575,1405.095237,High Value
17031,3,203,217,178.8333333,1116.162653,High Value
17032,4,182,365,540.0375,1888.006225,VIP
17033,0,0,33,0,1183.321004,High Value
17034,1,104,149,340.45,1096.736236,High Value
17035,1,145,372,125.46,405.6819677,Low Value
17036,0,0,19,0,1364.890193,High Value
17038,0,0,51,0,1010.493543,Medium Value
17039,0,0,240,0,398.8545376,Low Value
17040,0,0,186,0,482.2542473,Low Value
17041,1,203,236,384.3,828.7926907,Medium Value
17043,3,355,366,167.0033333,712.2337307,Medium Value
17044,9,358,368,1113.704444,7770.721009,VIP
17045,1,53,65,127.6,1321.048448,High Value
17046,2,176,256,452.305,1297.6,High Value
17047,2,300,367,432.84,944.0744767,Medium Value
17048,3,253,326,310.9333333,1119.226358,High Value
17049,7,270,281,523.8514286,3806.171596,VIP
17050,4,307,318,290.3525,1346.088214,High Value
17051,2,182,264,149.8,721.900613,Medium Value
17055,0,0,81,0,812.6749886,Medium Value
17056,0,0,374,0,279.0873866,Low Value
17057,0,0,232,0,409.3419969,Low Value
17059,4,313,318,519.2975,2087.43296,VIP
17062,3,74,75,158.06,2056.575746,VIP
17063,5,331,374,379.756,1714.757956,High Value
17065,0,0,273,0,360.7311799,Low Value
17066,0,0,362,0,286.7995699,Low Value
17067,1,7,367,227.72,462.8808039,Low Value
17068,26,253,257,167.5188462,4833.102815,VIP
17069,4,363,372,646.0075,2194.587077,VIP
17070,0,0,46,0,1053.222751,Medium Value
17071,3,303,320,354.72,1242.157019,High Value
17072,0,0,261,0,373.7206299,Low Value
17074,0,0,198,0,460.8406795,Low Value
17075,5,296,361,243.982,1265.244401,High Value
17076,2,343,371,166.995,572.1916431,Low Value
17077,0,0,214,0,435.0820731,Low Value
17080,4,147,162,96.715,1195.925546,High Value
17081,3,260,291,187.1166667,910.2561547,Medium Value
17082,2,330,360,909.99,1629.641648,High Value
17083,5,259,304,419.022,2198.042456,VIP
17084,0,0,32,0,1194.672699,High Value
17085,19,357,369,323.2189474,4944.469976,VIP
17087,0,0,373,0,279.714191,Low Value
17089,0,0,22,0,1321.440692,High Value
17090,4,134,144,136.1925,1525.371509,High Value
17091,10,356,359,370.684,3180.068748,VIP
17092,5,238,311,705.984,3343.79502,VIP
17093,0,0,228,0,414.7953014,Low Value
17094,0,0,59,0,948.8990174,Medium Value
17095,3,294,360,315.3966667,1041.406167,Medium Value
17096,6,172,191,350.1916667,3167.271388,VIP
17097,1,65,66,174.72,1410.027042,High Value
17098,2,159,176,145.8,968.9616064,Medium Value
17099,0,0,169,0,516.2367596,Low Value
17101,2,156,186,358.46,1430.340355,High Value
17103,0,0,358,0,289.4658966,Low Value
17104,0,0,59,0,948.8990174,Medium Value
17106,0,0,25,0,1280.672393,High Value
17107,3,280,313,1215.2,3348.13337,VIP
17108,0,0,299,0,335.4680795,Low Value
17109,1,91,133,225.73,1021.142067,Medium Value
17110,1,90,246,150.3,588.8293049,Low Value
17111,0,0,61,0,934.6561074,Medium Value
17112,0,0,138,0,592.3523657,Low Value
17113,4,123,333,451.7425,1714.965398,High Value
17115,3,186,370,496.6133333,1387.647378,High Value
17116,0,0,284,0,349.5929153,Low Value
17121,0,0,38,0,1129.651867,High Value
17122,2,111,135,165.08,1216.219638,High Value
17123,1,133,208,414.51,941.8245873,Medium Value
17126,3,84,101,261.2133333,2302.174783,VIP
17127,4,307,371,254.27,1081.083077,High Value
17129,0,0,156,0,545.6389737,Low Value
17132,1,36,124,596.63,1608.620305,High Value
17133,4,154,264,1779.1175,7093.393664,VIP
17134,0,0,78,0,828.9017952,Medium Value
17135,3,208,215,213.5766667,1236.91961,High Value
17136,0,0,298,0,336.3741292,Low Value
17137,4,261,313,183.3275,1011.309458,Medium Value
17138,5,284,309,461.638,2349.392982,VIP
17139,8,308,333,1040.12375,7047.80176,VIP
17141,1,266,320,347.89,624.5836588,Low Value
17142,2,280,320,239.625,758.6558949,Medium Value
17143,1,98,151,262.6,986.2888911,Medium Value
17145,2,146,294,1111.94,2246.890823,VIP
17146,9,240,311,454.0955556,3854.75597,VIP
17147,4,245,333,308.94,1350.13825,High Value
17149,0,0,87,0,782.0555877,Medium Value
17150,5,357,369,247.28,1256.829511,High Value
17151,0,0,371,0,280.9762845,Low Value
17152,0,0,61,0,934.6561074,Medium Value
17155,4,209,372,124.425,702.6007499,Medium Value
17156,0,0,127,0,625.0544312,Low Value
17157,15,255,371,300.0493333,3170.776419,VIP
17158,1,95,278,414.53,751.313147,Medium Value
17159,1,168,281,299.41,653.2213304,Medium Value
17160,10,361,371,586.519,4679.973521,VIP
17161,0,0,80,0,818.0128667,Medium Value
17163,1,230,311,265.44,577.0216337,Low Value
17165,4,347,364,314.995,1275.726655,High Value
17167,2,66,81,304.71,2195.205077,VIP
17168,0,0,134,0,603.8404213,Low Value
17169,0,0,214,0,435.0820731,Low Value
17170,1,15,25,106.2,1799.679067,VIP
17171,0,0,297,0,337.2850863,Low Value
17172,1,296,362,301.99,533.7053038,Low Value
17176,1,151,313,309.85,606.1607778,Low Value
17177,0,0,141,0,584.019154,Low Value
17178,0,0,367,0,283.5349508,Low Value
17179,2,180,198,301.15,1238.777233,High Value
17180,6,265,323,214.5483333,1449.908749,High Value
17181,1,222,231,155.52,625.1450391,Low Value
17182,1,296,354,142.8,436.0874171,Low Value
17184,1,161,366,147.86,426.2641992,Low Value
17185,1,7,234,105.71,562.536505,Low Value
17187,0,0,162,0,531.6632014,Low Value
17188,5,285,367,358.136,1659.86953,High Value
17189,2,176,373,171.385,572.1330865,Low Value
17190,2,241,280,446.44,1200.685571,High Value
17191,7,370,374,354.1685714,2157.287325,VIP
17192,0,0,172,0,509.8961092,Low Value
17193,1,351,373,565.74,691.5578435,Medium Value
17194,0,0,166,0,522.7370922,Low Value
17195,0,0,291,0,342.8561564,Low Value
17196,0,0,63,0,920.8344641,Medium Value
17198,1,6,7,249.65,2728.720358,VIP
17199,0,0,218,0,429.0861546,Low Value
17200,1,265,288,191.65,555.1623437,Low Value
17201,2,144,303,209.295,740.1563715,Medium Value
17202,0,0,56,0,971.0963757,Medium Value
17203,0,0,24,0,1293.979395,High Value
17204,3,173,183,1213.6,5044.415127,VIP
17205,1,148,200,340.32,891.3944637,Medium Value
17207,0,0,288,0,345.7112813,Low Value
17208,0,0,31,0,1206.244316,High Value
17209,2,87,372,145.6,527.8584454,Low Value
17210,0,0,28,0,1242.344527,High Value
17211,5,357,362,268.54,1355.326866,High Value
17212,1,28,122,119.04,918.1198645,Medium Value
17213,6,358,360,349.395,1931.259958,VIP
17215,0,0,100,0,723.0317319,Medium Value
17216,0,0,190,0,474.8986479,Low Value
17217,0,0,255,0,380.5725891,Low Value
17218,8,315,319,230.5275,1942.708504,VIP
17219,0,0,52,0,1002.36042,Medium Value
17220,3,271,324,312.8,1129.988115,High Value
17221,1,16,243,241.3,670.114406,Medium Value
17222,4,221,334,264.1525,1205.193831,High Value
17223,1,7,11,292.84,2746.948769,VIP
17224,0,0,137,0,595.1832029,Low Value
17225,0,0,217,0,430.5695873,Low Value
17226,1,221,301,81,450.0700491,Low Value
17227,6,325,329,145.7683333,1101.872702,High Value
17228,6,270,273,190.515,1529.488184,High Value
17230,9,168,367,664.7044444,3103.923751,VIP
17231,11,343,368,339.7609091,3139.881521,VIP
17233,1,276,360,190.62,461.8067983,Low Value
17235,6,181,189,206.2483333,2133.883606,VIP
17236,5,232,278,156.268,1166.193732,High Value
17237,1,6,17,105.29,1957.495745,VIP
17238,14,367,374,270.525,3149.625987,VIP
17239,2,139,162,249.25,1294.215932,High Value
17240,0,0,232,0,409.3419969,Low Value
17241,10,277,298,220.234,2375.157634,VIP
17242,2,228,320,656.49,1401.645384,High Value
17243,40,369,374,291.92775,8966.012039,VIP
17244,1,350,369,610.49,727.0848482,Medium Value
17245,0,0,325,0,313.511908,Low Value
17246,1,192,374,15.44,333.6108187,Low Value
17248,0,0,117,0,658.0825423,Medium Value
17249,0,0,64,0,914.0758195,Medium Value
17251,1,342,360,222.75,483.525468,Low Value
17254,0,0,37,0,1139.992639,High Value
17255,1,56,82,119.57,1160.298748,High Value
17256,1,119,236,105.3,566.881511,Low Value
17257,0,0,72,0,863.3803723,Medium Value
17258,1,269,301,133.45,490.8422409,Low Value
17259,3,287,291,325.3666667,1265.97815,High Value
17260,0,0,47,0,1044.390225,Medium Value
17261,0,0,145,0,573.266217,Low Value
17262,5,358,360,266.952,1355.802944,High Value
17264,0,0,60,0,941.7237094,Medium Value
17266,1,141,276,90.41,489.46907,Low Value
17268,6,286,367,135.7583333,958.8356703,Medium Value
17269,0,0,21,0,1335.613165,High Value
17270,1,263,368,214.78,469.1216026,Low Value
17271,0,0,372,0,280.3438173,Low Value
17273,0,0,60,0,941.7237094,Medium Value
17274,0,0,31,0,1206.244316,High Value
17275,0,0,19,0,1364.890193,High Value
17276,0,0,38,0,1129.651867,High Value
17278,0,0,201,0,455.7811626,Low Value
17280,0,0,74,0,851.5731585,Medium Value
17281,5,299,309,137.07,993.1030153,Medium Value
17282,1,92,184,279.85,877.961087,Medium Value
17283,0,0,14,0,1444.024393,High Value
17284,1,56,81,911.12,2655.204773,VIP
17285,1,35,299,215.44,549.8110012,Low Value
17286,0,0,36,0,1150.524491,High Value
17287,12,369,372,233.1366667,2428.770728,VIP
17288,1,4,30,839.65,3773.521047,VIP
17289,5,265,277,217.438,1450.453443,High Value
17290,4,345,362,229.9375,1034.115648,Medium Value
17292,1,107,215,130.4,633.4541707,Low Value
17293,7,342,372,254.8014286,1659.804356,High Value
17294,0,0,305,0,330.1326535,Low Value
17296,0,0,366,0,284.1819152,Low Value
17298,2,267,277,168.56,728.8207261,Medium Value
17299,1,42,117,119.25,943.8856288,Medium Value
17300,1,91,117,237.84,1126.148483,High Value
17301,0,0,260,0,374.8454373,Low Value
17304,0,0,170,0,514.1057599,Low Value
17305,0,0,284,0,349.5929153,Low Value
17306,1,10,39,360,2228.619282,VIP
17307,10,294,325,384.725,3559.094215,VIP
17308,1,59,88,666.72,2100.021054,VIP
17309,1,292,309,27.75,400.6679359,Low Value
17310,1,147,170,260.1,906.6475606,Medium Value
17311,3,282,310,557.4166667,1769.079735,High Value
17314,8,343,372,277.78875,1985.768347,VIP
17315,4,63,74,648.19,6652.499515,VIP
17316,0,0,56,0,971.0963757,Medium Value
17318,0,0,361,0,287.461536,Low Value
17319,0,0,305,0,330.1326535,Low Value
17320,3,319,323,457.1633333,1474.96836,High Value
17321,2,183,213,312.33,1197.240014,High Value
17322,4,360,372,202.01,931.5573283,Medium Value
17323,4,291,334,124.23,775.9485381,Medium Value
17324,7,355,357,172.9428571,1288.247233,High Value
17325,1,231,277,410.87,753.4254976,Medium Value
17326,1,121,165,149.35,790.8956849,Medium Value
17327,1,153,198,148.1,693.1395678,Medium Value
17328,0,0,309,0,326.6689997,Low Value
17329,1,5,372,201.9,440.3603727,Low Value
17330,1,103,283,9.95,413.8980886,Low Value
17332,4,128,292,142.3525,905.9931599,Medium Value
17334,0,0,42,0,1090.099215,High Value
17335,1,301,320,353.23,628.7133017,Low Value
17336,0,0,108,0,690.9412579,Medium Value
17338,8,264,275,653.31,5339.29096,VIP
17339,1,144,145,60,745.6538456,Medium Value
17340,7,297,299,1312.077143,8419.628655,VIP
17341,1,174,176,513.6,1179.393743,High Value
17342,3,290,305,304.9833333,1168.439297,High Value
17343,4,360,372,217.25,974.9060955,Medium Value
17344,0,0,364,0,285.4847423,Low Value
17345,3,363,374,245.6766667,864.0898905,Medium Value
17346,11,227,236,224.7118182,3140.576269,VIP
17348,3,202,275,295.6933333,1241.815216,High Value
17349,3,251,267,201.8,1015.187075,Medium Value
17350,2,282,312,138.86,615.4628778,Low Value
17351,7,302,365,181.0471429,1302.280498,High Value
17352,0,0,332,0,308.0831825,Low Value
17353,1,133,260,1160,1439.396694,High Value
17354,0,0,64,0,914.0758195,Medium Value
17355,0,0,22,0,1321.440692,High Value
17356,3,134,324,155.5566667,748.1504519,Medium Value
17358,2,277,289,191.49,743.1394823,Medium Value
17359,0,0,284,0,349.5929153,Low Value
17360,1,49,70,397.34,1820.393171,VIP
17361,0,0,312,0,324.1185829,Low Value
17362,4,302,338,140.1775,817.6607014,Medium Value
17363,1,7,38,197.64,1824.958118,VIP
17364,15,356,368,475.9526667,5689.427422,VIP
17365,6,290,312,495.0866667,2900.250815,VIP
17366,1,24,92,610.25,1946.309879,VIP
17368,4,349,360,177.0375,884.3721623,Medium Value
17369,0,0,91,0,762.8931256,Medium Value
17371,1,108,367,84.37,382.5932329,Low Value
17372,19,355,372,151.7489474,2501.270444,VIP
17373,2,231,285,178.44,728.7544287,Medium Value
17374,0,0,31,0,1206.244316,High Value
17375,0,0,67,0,894.3823628,Medium Value
17376,1,118,158,109.19,764.7116368,Medium Value
17377,50,372,373,263.329,10072.73012,VIP
17378,0,0,10,0,1514.26076,High Value
17380,2,100,170,150.9,1003.561931,Medium Value
17381,9,180,184,1287.291111,15281.89453,VIP
17382,5,134,205,123.096,1275.453169,High Value
17383,0,0,89,0,772.3555139,Medium Value
17384,0,0,103,0,710.6544552,Medium Value
17386,0,0,21,0,1335.613165,High Value
17388,6,309,365,200.5083333,1250.10474,High Value
17389,20,361,371,1224.148,18521.88602,VIP
17390,0,0,56,0,971.0963757,Medium Value
17392,0,0,86,0,786.9975731,Medium Value
17393,1,78,124,186.55,1010.247146,Medium Value
17395,0,0,144,0,575.9171571,Low Value
17396,6,70,77,202.15,3666.952456,VIP
17397,0,0,52,0,1002.36042,Medium Value
17400,2,141,358,873.895,1571.85016,High Value
17401,0,0,177,0,499.6675477,Low Value
17402,9,354,359,259.1811111,2136.618396,VIP
17403,0,0,86,0,786.9975731,Medium Value
17404,7,292,337,2264.035714,12870.86789,VIP
17406,9,367,369,255.3255556,2063.083777,VIP
17407,0,0,47,0,1044.390225,Medium Value
17408,1,14,150,12.75,662.8323543,Medium Value
17409,5,307,364,1224.404,4836.170962,VIP
17411,1,350,372,302.04,521.9317433,Low Value
17412,9,365,373,301.5288889,2347.802469,VIP
17413,1,165,205,340.3,875.5036182,Medium Value
17414,3,313,372,410.6133333,1213.48742,High Value
17416,7,332,361,1392.232857,7630.164523,VIP
17417,0,0,184,0,486.018162,Low Value
17418,0,0,23,0,1307.565862,High Value
17419,6,316,319,343.0416667,2101.537832,VIP
17420,2,28,37,137.425,2149.880733,VIP
17421,2,349,371,464.305,979.2576465,Medium Value
17422,4,153,170,327.0375,2355.247996,VIP
17423,0,0,29,0,1230.073387,High Value
17426,2,208,296,1259.275,2484.365159,VIP
17428,12,370,374,1105.8675,10091.92794,VIP
17429,1,33,65,303.54,1689.085092,High Value
17430,2,114,115,129.305,1230.807,High Value
17432,4,351,372,302.695,1217.729486,High Value
17433,0,0,21,0,1335.613165,High Value
17435,0,0,47,0,1044.390225,Medium Value
17436,2,324,368,120.63,512.0739042,Low Value
17437,0,0,165,0,524.9404018,Low Value
17438,3,197,277,256.8633333,1130.770874,High Value
17439,0,0,291,0,342.8561564,Low Value
17440,0,0,185,0,484.1288889,Low Value
17441,0,0,368,0,282.8909253,Low Value
17442,7,281,298,264.8814286,2052.317803,VIP
17448,17,148,281,830.9047059,1846.870731,VIP
17449,5,343,366,426.322,1916.51303,VIP
17450,4,71,74,3296.225,29436.76208,VIP
17454,5,231,329,174.302,1085.45999,High Value
17456,1,91,92,249.86,1318.976478,High Value
17457,8,353,368,486.46625,3233.703853,VIP
17458,0,0,17,0,1395.479644,High Value
17460,11,314,322,124.2781818,1546.346573,High Value
17463,1,29,225,211.9,685.8964871,Medium Value
17464,1,97,255,384.69,778.5304515,Medium Value
17465,5,311,372,426.884,1889.978903,VIP
17467,0,0,31,0,1206.244316,High Value
17468,0,0,11,0,1496.068743,High Value
17469,8,323,359,355.24625,2509.369525,VIP
17470,6,141,144,227.14,2761.149139,VIP
17471,0,0,110,0,683.3588535,Medium Value
17472,0,0,264,0,370.3863492,Low Value
17473,1,48,92,308.9,1420.915599,High Value
17474,0,0,235,0,405.3451996,Low Value
17476,1,342,373,229.5,473.7450806,Low Value
17477,1,35,283,412.58,733.3053043,Medium Value
17478,1,225,269,566.6,902.6290276,Medium Value
17479,0,0,268,0,366.0321037,Low Value
17480,0,0,80,0,818.0128667,Medium Value
17482,1,91,214,525.35,1031.992795,Medium Value
17483,0,0,50,0,1018.759736,Medium Value
17484,1,48,260,75.72,497.2202072,Low Value
17487,0,0,364,0,285.4847423,Low Value
17488,0,0,277,0,356.5997225,Low Value
17490,1,181,205,305.04,839.0427159,Medium Value
17491,6,223,226,334.95,2701.406153,VIP
17492,1,40,154,393.25,1136.084887,High Value
17493,0,0,21,0,1335.613165,High Value
17494,0,0,137,0,595.1832029,Low Value
17495,0,0,26,0,1267.636321,High Value
17496,2,131,330,393.59,963.8818382,Medium Value
17497,1,220,246,82.65,529.5928141,Low Value
17499,0,0,197,0,462.5522402,Low Value
17504,8,289,305,779.9175,5785.032075,VIP
17505,1,55,241,365.47,793.3706892,Medium Value
17508,6,351,368,596.8283333,2978.560766,VIP
17510,0,0,56,0,971.0963757,Medium Value
17511,24,370,373,3393.022083,60547.01509,VIP
17512,6,277,365,279.6566667,1593.462503,High Value
17513,1,71,115,258.6,1169.526152,High Value
17514,0,0,305,0,330.1326535,Low Value
17515,4,156,186,203.755,1606.910906,High Value
17516,0,0,14,0,1444.024393,High Value
17518,1,196,257,175.87,593.2813433,Low Value
17519,9,370,374,328.5566667,2520.131377,VIP
17521,1,40,70,309.75,1642.586885,High Value
17524,0,0,74,0,851.5731585,Medium Value
17525,1,31,64,306.9,1708.464368,High Value
17526,7,357,358,320.1457143,2058.634532,VIP
17529,1,87,333,381.98,624.7330514,Low Value
17530,2,368,369,246.415,684.1942124,Medium Value
17531,1,91,254,409.98,802.9294877,Medium Value
17532,0,0,21,0,1335.613165,High Value
17533,0,0,70,0,875.5196219,Medium Value
17534,3,201,288,314.4233333,1244.755965,High Value
17536,1,262,318,253.55,558.0815191,Low Value
17539,3,109,362,288.34,940.6740138,Medium Value
17540,3,216,235,230.1833333,1206.705833,High Value
17541,0,0,145,0,573.266217,Low Value
17542,0,0,277,0,356.5997225,Low Value
17543,0,0,185,0,484.1288889,Low Value
17544,0,0,26,0,1267.636321,High Value
17545,1,187,213,462.78,974.919691,Medium Value
17547,1,290,301,323.3,637.6104626,Low Value
17548,2,18,32,222.03,2742.247853,VIP
17550,4,273,306,494.73,2069.953322,VIP
17552,6,255,263,289.8266667,2145.010698,VIP
17553,2,138,246,727,1858.153259,VIP
17555,2,161,222,208.915,946.8094974,Medium Value
17556,0,0,15,0,1427.471798,High Value
17557,0,0,368,0,282.8909253,Low Value
17558,0,0,29,0,1230.073387,High Value
17559,0,0,148,0,565.4578316,Low Value
17560,3,265,296,272.55,1114.363809,High Value
17561,2,343,369,181.225,594.3637695,Low Value
17563,1,33,247,32.55,477.8827836,Low Value
17565,0,0,222,0,423.2532521,Low Value
17567,1,69,77,517.95,1968.55269,VIP
17568,0,0,269,0,364.9594919,Low Value
17570,0,0,17,0,1395.479644,High Value
17571,0,0,178,0,497.6708839,Low Value
17572,6,351,360,72.325,695.5204399,Medium Value
17575,0,0,303,0,331.8921712,Low Value
17576,21,371,372,243.472381,4157.296757,VIP
17577,1,23,304,236.35,555.9850491,Low Value
17578,3,55,165,249.1466667,1612.851926,High Value
17579,0,0,214,0,435.0820731,Low Value
17580,1,46,58,172.14,1490.362727,High Value
17581,10,364,372,731.051,5729.955232,VIP
17582,3,177,259,323.96,1380.096742,High Value
17583,0,0,196,0,464.2765618,Low Value
17584,3,216,319,1201.69,3255.91083,VIP
17585,2,33,114,306.415,1802.716921,VIP
17586,0,0,255,0,380.5725891,Low Value
17587,0,0,264,0,370.3863492,Low Value
17588,3,241,273,432.2833333,1619.881944,High Value
17589,11,257,278,1002.423636,10715.75018,VIP
17591,1,324,327,406.6,656.3252311,Medium Value
17592,0,0,374,0,279.0873866,Low Value
17593,5,326,371,665.09,2751.972755,VIP
17594,1,155,240,893,1286.707739,High Value
17596,6,356,360,269.23,1573.681835,High Value
17597,3,165,219,374.6333333,1733.010752,High Value
17598,0,0,17,0,1395.479644,High Value
17599,0,0,113,0,672.2922368,Medium Value
17601,0,0,16,0,1411.294421,High Value
17602,6,147,255,322.9283333,2343.202421,VIP
17603,2,112,365,554.455,1100.344601,High Value
17604,3,259,317,159.83,783.6488286,Medium Value
17605,0,0,226,0,417.5768068,Low Value
17606,0,0,373,0,279.714191,Low Value
17607,0,0,12,0,1478.308697,High Value
17608,1,158,243,140.19,586.705515,Low Value
17609,3,207,245,135.6166667,890.2489506,Medium Value
17610,4,193,369,287.86,1165.500144,High Value
17611,11,317,374,352.7518182,3188.736531,VIP
17612,10,343,358,311.301,2736.200876,VIP
17615,2,98,121,140.45,1226.881438,High Value
17616,1,84,87,326.4,1498.757394,High Value
17617,0,0,194,0,467.7640633,Low Value
17618,7,301,320,380.7585714,2604.667446,VIP
17621,2,27,67,256.7,2202.289352,VIP
17622,1,1,234,393.33,826.3665686,Medium Value
17623,5,316,361,331.914,1589.888686,High Value
17624,1,282,355,408.32,614.1329882,Low Value
17625,3,278,360,1115.226667,2765.484173,VIP
17626,0,0,238,0,401.4256975,Low Value
17627,0,0,114,0,668.6825911,Medium Value
17629,1,33,57,301.45,1789.248246,VIP
17631,3,356,366,135.5533333,645.2440971,Medium Value
17633,2,10,25,184.075,2702.485208,VIP
17635,2,166,226,363.39,1247.971055,High Value
17638,1,74,357,234,489.8187304,Low Value
17639,2,96,119,162.945,1310.90888,High Value
17640,4,247,262,518.325,2431.812366,VIP
17642,2,305,370,415.59,914.0640986,Medium Value
17643,1,132,141,101.55,815.6965498,Medium Value
17644,8,267,297,313.62875,2637.148374,VIP
17646,9,358,359,300.6555556,2418.310814,VIP
17647,0,0,305,0,330.1326535,Low Value
17648,0,0,21,0,1335.613165,High Value
